site_name,country,text_type,source,text,chars
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: What is the architecture of Pompeii Archaeological Site? Answer: Roman urban & domestic using Stone, plaster, brick.",126
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: What era is Pompeii Archaeological Site from? Answer: Pompeii Archaeological Site belongs to the 6th century BCE - 79 CE era, associated with Roman Empire.",165
Pompeii Archaeological Site,Italy,qa,curated_csv,Question: What religion is linked to Pompeii Archaeological Site? Answer: Roman polytheism. Structure type: Excavated ancient city. Preservation: Good.,151
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: Tell me about Pompeii Archaeological Site. Answer: Site: Pompeii Archaeological Site. Country: Italy. Continent: Europe. Era: 6th century BCE - 79 CE (midpoint 50 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Roman urban & domestic. Material: Stone, plaster, brick. Structure: Excavated ancient city. Preservation: Good. Popularity: Very high.",382
Pompeii Archaeological Site,Italy,qa,wikipedia_rest,"Question: Summarize Pompeii Archaeological Site. Answer: Pompeii was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD.",326
Pompeii Archaeological Site,Italy,qa,wikipedia_rest,"Question: What is special about Pompeii Archaeological Site? Answer: Pompeii was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD.",338
Pompeii Archaeological Site,Italy,chat,wikipedia_api+csv,"User: Tell me about Pompeii Archaeological Site. Assistant: Pompeii ( ; Latin: [p m pei .i ]) was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m (13 to 20 ft) of volcanic ash and pumice in the eruptio User: Where is it? Assistant: Pompeii Archaeological Site is in Italy, Europe.",419
Great Zimbabwe Ruins,Zimbabwe,dossier,curated_csv,Site: Great Zimbabwe Ruins. Country: Zimbabwe. Continent: Africa. Era: 11th–15th century CE (midpoint 1300 CE). Civilization: Kingdom of Zimbabwe. Religion: Indigenous. Architecture: Dry-stone masonry. Material: Granite. Structure: Hill complex & Great Enclosure. Preservation: Moderate. Popularity: High.,305
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,"Question: Where is Great Zimbabwe Ruins? Answer: Great Zimbabwe Ruins is in Zimbabwe, Africa.",93
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,Question: What is the architecture of Great Zimbabwe Ruins? Answer: Dry-stone masonry using Granite.,100
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,"Question: What era is Great Zimbabwe Ruins from? Answer: Great Zimbabwe Ruins belongs to the 11th–15th century CE era, associated with Kingdom of Zimbabwe.",155
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,Question: What religion is linked to Great Zimbabwe Ruins? Answer: Indigenous. Structure type: Hill complex & Great Enclosure. Preservation: Moderate.,150
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,Question: Tell me about Great Zimbabwe Ruins. Answer: Site: Great Zimbabwe Ruins. Country: Zimbabwe. Continent: Africa. Era: 11th–15th century CE (midpoint 1300 CE). Civilization: Kingdom of Zimbabwe. Religion: Indigenous. Architecture: Dry-stone masonry. Material: Granite. Structure: Hill complex & Great Enclosure. Preservation: Moderate. Popularity: High.,359
Great Zimbabwe Ruins,Zimbabwe,wiki_description,wikipedia_rest,Great Zimbabwe Ruins: Ruins of an ancient/medieval city in southeast Zimbabwe.,78
Great Zimbabwe Ruins,Zimbabwe,qa,wikipedia_rest,"Question: Summarize Great Zimbabwe Ruins. Answer: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major construction on the city began in the 11th century until ",400
Great Zimbabwe Ruins,Zimbabwe,qa,wikipedia_rest,"Question: What is special about Great Zimbabwe Ruins? Answer: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major constru",362
Great Zimbabwe Ruins,Zimbabwe,chat,wikipedia_api+csv,"User: Tell me about Great Zimbabwe Ruins. Assistant: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern A User: Where is it? Assistant: Great Zimbabwe Ruins is in Zimbabwe, Africa.",408
Pyramids of Giza,Egypt,dossier,curated_csv,"Site: Pyramids of Giza. Country: Egypt. Continent: Africa. Era: 26th century BCE (midpoint 2500 BCE). Civilization: Ancient Egypt. Religion: Egyptian polytheism. Architecture: Ancient Egyptian monumental. Material: Limestone, granite. Structure: Pyramids, mortuary temples. Preservation: Good. Popularity: Very high.",316
Pyramids of Giza,Egypt,qa,curated_csv,"Question: Where is Pyramids of Giza? Answer: Pyramids of Giza is in Egypt, Africa.",82
Pyramids of Giza,Egypt,qa,curated_csv,"Question: What is the architecture of Pyramids of Giza? Answer: Ancient Egyptian monumental using Limestone, granite.",117
Pyramids of Giza,Egypt,qa,curated_csv,"Question: What era is Pyramids of Giza from? Answer: Pyramids of Giza belongs to the 26th century BCE era, associated with Ancient Egypt.",137
Pyramids of Giza,Egypt,qa,curated_csv,"Question: What religion is linked to Pyramids of Giza? Answer: Egyptian polytheism. Structure type: Pyramids, mortuary temples. Preservation: Good.",147
Pyramids of Giza,Egypt,qa,curated_csv,"Question: Tell me about Pyramids of Giza. Answer: Site: Pyramids of Giza. Country: Egypt. Continent: Africa. Era: 26th century BCE (midpoint 2500 BCE). Civilization: Ancient Egypt. Religion: Egyptian polytheism. Architecture: Ancient Egyptian monumental. Material: Limestone, granite. Structure: Pyramids, mortuary temples. Preservation: Good. Popularity: Very high.",366
Pyramids of Giza,Egypt,qa,wikipedia_rest,"Question: Summarize Pyramids of Giza. Answer: The Giza pyramid complex in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site also includes several temples, cemeteries, and the ",396
Pyramids of Giza,Egypt,qa,wikipedia_rest,"Question: What is special about Pyramids of Giza? Answer: The Giza pyramid complex in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site a",358
Pyramids of Giza,Egypt,chat,wikipedia_api+csv,"User: Tell me about Pyramids of Giza. Assistant: The Giza pyramid complex (also called the Giza necropolis) in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of User: Where is it? Assistant: Pyramids of Giza is in Egypt, Africa.",397
Lalibela Rock-Hewn Churches,Ethiopia,dossier,curated_csv,Site: Lalibela Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 12th–13th century CE (midpoint 1200 CE). Civilization: Zagwe Dynasty. Religion: Christianity. Architecture: Monolithic rock-cut. Material: Volcanic tuff. Structure: 11 rock-cut churches. Preservation: Good. Popularity: High.,302
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: Where is Lalibela Rock-Hewn Churches? Answer: Lalibela Rock-Hewn Churches is in Ethiopia, Africa.",107
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: What is the architecture of Lalibela Rock-Hewn Churches? Answer: Monolithic rock-cut using Volcanic tuff.,115
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: What era is Lalibela Rock-Hewn Churches from? Answer: Lalibela Rock-Hewn Churches belongs to the 12th–13th century CE era, associated with Zagwe Dynasty.",163
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: What religion is linked to Lalibela Rock-Hewn Churches? Answer: Christianity. Structure type: 11 rock-cut churches. Preservation: Good.,145
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: Tell me about Lalibela Rock-Hewn Churches. Answer: Site: Lalibela Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 12th–13th century CE (midpoint 1200 CE). Civilization: Zagwe Dynasty. Religion: Christianity. Architecture: Monolithic rock-cut. Material: Volcanic tuff. Structure: 11 rock-cut churches. Preservation: Good. Popularity: High.,363
Lalibela Rock-Hewn Churches,Ethiopia,qa,wikipedia_rest,"Question: Summarize Lalibela Rock-Hewn Churches. Answer: Lalibela is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the antiquity, medieval, and post-medieval civilization",407
Lalibela Rock-Hewn Churches,Ethiopia,qa,wikipedia_rest,"Question: What is special about Lalibela Rock-Hewn Churches? Answer: Lalibela is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the a",369
Timbuktu,Mali,dossier,curated_csv,"Site: Timbuktu. Country: Mali. Continent: Africa. Era: 12th–16th century CE (midpoint 1400 CE). Civilization: Mali Empire. Religion: Islam. Architecture: Sudano-Sahelian mud architecture. Material: Mudbrick, wood. Structure: Mosques, libraries. Preservation: Moderate. Popularity: High.",286
Timbuktu,Mali,qa,curated_csv,"Question: Where is Timbuktu? Answer: Timbuktu is in Mali, Africa.",65
Timbuktu,Mali,qa,curated_csv,"Question: What is the architecture of Timbuktu? Answer: Sudano-Sahelian mud architecture using Mudbrick, wood.",110
Timbuktu,Mali,qa,curated_csv,"Question: What era is Timbuktu from? Answer: Timbuktu belongs to the 12th–16th century CE era, associated with Mali Empire.",123
Timbuktu,Mali,qa,curated_csv,"Question: What religion is linked to Timbuktu? Answer: Islam. Structure type: Mosques, libraries. Preservation: Moderate.",121
Timbuktu,Mali,qa,curated_csv,"Question: Tell me about Timbuktu. Answer: Site: Timbuktu. Country: Mali. Continent: Africa. Era: 12th–16th century CE (midpoint 1400 CE). Civilization: Mali Empire. Religion: Islam. Architecture: Sudano-Sahelian mud architecture. Material: Mudbrick, wood. Structure: Mosques, libraries. Preservation: Moderate. Popularity: High.",328
Timbuktu,Mali,qa,wikipedia_rest,"Question: Summarize Timbuktu. Answer: Timbuktu is an ancient city in Mali, situated 20 kilometres north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census.",282
Timbuktu,Mali,qa,wikipedia_rest,"Question: What is special about Timbuktu? Answer: Timbuktu is an ancient city in Mali, situated 20 kilometres north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census.",294
Timbuktu,Mali,chat,wikipedia_api+csv,"User: Tell me about Timbuktu. Assistant: Timbuktu ( TIM-buk-TOO; French: Tombouctou; Koyra Chiini: Tunbutu; Tuareg: , romanized: Tin Bukt) is an ancient city in Mali, situated 20 kilometres (12 miles) north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, havi User: Where is it? Assistant: Timbuktu is in Mali, Africa.",380
Carthage,Tunisia,dossier,curated_csv,"Site: Carthage. Country: Tunisia. Continent: Africa. Era: 9th century BCE – 7th century CE (midpoint 200 BCE). Civilization: Phoenician. Religion: Christianity / Greco-Roman. Architecture: Punic & Roman urban architecture. Material: Stone, marble. Structure: City ruins, baths, port. Preservation: Moderate. Popularity: High.",325
Carthage,Tunisia,qa,curated_csv,"Question: Where is Carthage? Answer: Carthage is in Tunisia, Africa.",68
Carthage,Tunisia,qa,curated_csv,"Question: What is the architecture of Carthage? Answer: Punic & Roman urban architecture using Stone, marble.",109
Carthage,Tunisia,qa,curated_csv,"Question: What era is Carthage from? Answer: Carthage belongs to the 9th century BCE – 7th century CE era, associated with Phoenician.",134
Carthage,Tunisia,qa,curated_csv,"Question: What religion is linked to Carthage? Answer: Christianity / Greco-Roman. Structure type: City ruins, baths, port. Preservation: Moderate.",147
Carthage,Tunisia,qa,curated_csv,"Question: Tell me about Carthage. Answer: Site: Carthage. Country: Tunisia. Continent: Africa. Era: 9th century BCE – 7th century CE (midpoint 200 BCE). Civilization: Phoenician. Religion: Christianity / Greco-Roman. Architecture: Punic & Roman urban architecture. Material: Stone, marble. Structure: City ruins, baths, port. Preservation: Moderate. Popularity: High.",367
Carthage,Tunisia,qa,wikipedia_rest,Question: Summarize Carthage. Answer: Carthage was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world. It became the capital city of the civilization of,388
Carthage,Tunisia,qa,wikipedia_rest,Question: What is special about Carthage? Answer: Carthage was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.,350
Carthage,Tunisia,chat,wikipedia_api+csv,"User: Tell me about Carthage. Assistant: Carthage (Arabic: , ) was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most afflue User: Where is it? Assistant: Carthage is in Tunisia, Africa.",383
Tigray Rock-Hewn Churches,Ethiopia,dossier,curated_csv,"Site: Tigray Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 4th–15th century CE (midpoint 900 CE). Civilization: Aksumite & Ethiopian. Religion: Christianity. Architecture: Rock-cut cave churches. Material: Sandstone, volcanic rock. Structure: 120+ rock-hewn churches. Preservation: Moderate. Popularity: Moderate.",330
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: Where is Tigray Rock-Hewn Churches? Answer: Tigray Rock-Hewn Churches is in Ethiopia, Africa.",103
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: What is the architecture of Tigray Rock-Hewn Churches? Answer: Rock-cut cave churches using Sandstone, volcanic rock.",127
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: What era is Tigray Rock-Hewn Churches from? Answer: Tigray Rock-Hewn Churches belongs to the 4th–15th century CE era, associated with Aksumite & Ethiopian.",165
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: What religion is linked to Tigray Rock-Hewn Churches? Answer: Christianity. Structure type: 120+ rock-hewn churches. Preservation: Moderate.,150
Tigray Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: Tell me about Tigray Rock-Hewn Churches. Answer: Site: Tigray Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 4th–15th century CE (midpoint 900 CE). Civilization: Aksumite & Ethiopian. Religion: Christianity. Architecture: Rock-cut cave churches. Material: Sandstone, volcanic rock. Structure: 120+ rock-hewn churches. Preservation: Moderate. Popularity: Moderate.",389
Leptis Magna,Libya,dossier,curated_csv,"Site: Leptis Magna. Country: Libya. Continent: Africa. Era: 7th century BCE – 3rd century CE (midpoint 200 CE). Civilization: Roman Africa. Religion: Greco-Roman. Architecture: Roman imperial architecture. Material: Limestone, marble. Structure: City ruins, theatre, basilica. Preservation: Moderate. Popularity: High.",318
Leptis Magna,Libya,qa,curated_csv,"Question: Where is Leptis Magna? Answer: Leptis Magna is in Libya, Africa.",74
Leptis Magna,Libya,qa,curated_csv,"Question: What is the architecture of Leptis Magna? Answer: Roman imperial architecture using Limestone, marble.",112
Leptis Magna,Libya,qa,curated_csv,"Question: What era is Leptis Magna from? Answer: Leptis Magna belongs to the 7th century BCE – 3rd century CE era, associated with Roman Africa.",144
Leptis Magna,Libya,qa,curated_csv,"Question: What religion is linked to Leptis Magna? Answer: Greco-Roman. Structure type: City ruins, theatre, basilica. Preservation: Moderate.",142
Leptis Magna,Libya,qa,curated_csv,"Question: Tell me about Leptis Magna. Answer: Site: Leptis Magna. Country: Libya. Continent: Africa. Era: 7th century BCE – 3rd century CE (midpoint 200 CE). Civilization: Roman Africa. Religion: Greco-Roman. Architecture: Roman imperial architecture. Material: Limestone, marble. Structure: City ruins, theatre, basilica. Preservation: Moderate. Popularity: High.",364
Leptis Magna,Libya,chat,wikipedia_api+csv,"User: Tell me about Leptis Magna. Assistant: Leptis or Lepcis Magna, (Arabic: , romanized: Libda al-Kubr ) also known by other names in antiquity, was a prominent city of the Carthaginian Empire and Roman Libya at the mouth of the Wadi Lebda in the Mediterranean. Established as a Punic settlement prior to 500 BC, the city e User: Where is it? Assistant: Leptis Magna is in Libya, Africa.",389
Medina of Fez,Morocco,dossier,curated_csv,"Site: Medina of Fez. Country: Morocco. Continent: Africa. Era: 13th–15th century CE (midpoint 1350 CE). Civilization: Idrisid / Marinid Dynasty. Religion: Islam. Architecture: Medieval Islamic urban. Material: Stone, brick, wood. Structure: Medersa, mosques, souks. Preservation: Good. Popularity: Very high.",308
Medina of Fez,Morocco,qa,curated_csv,"Question: Where is Medina of Fez? Answer: Medina of Fez is in Morocco, Africa.",78
Medina of Fez,Morocco,qa,curated_csv,"Question: What is the architecture of Medina of Fez? Answer: Medieval Islamic urban using Stone, brick, wood.",109
Medina of Fez,Morocco,qa,curated_csv,"Question: What era is Medina of Fez from? Answer: Medina of Fez belongs to the 13th–15th century CE era, associated with Idrisid / Marinid Dynasty.",147
Medina of Fez,Morocco,qa,curated_csv,"Question: What religion is linked to Medina of Fez? Answer: Islam. Structure type: Medersa, mosques, souks. Preservation: Good.",127
Medina of Fez,Morocco,qa,curated_csv,"Question: Tell me about Medina of Fez. Answer: Site: Medina of Fez. Country: Morocco. Continent: Africa. Era: 13th–15th century CE (midpoint 1350 CE). Civilization: Idrisid / Marinid Dynasty. Religion: Islam. Architecture: Medieval Islamic urban. Material: Stone, brick, wood. Structure: Medersa, mosques, souks. Preservation: Good. Popularity: Very high.",355
Medina of Fez,Morocco,wiki_description,wikipedia_rest,"Medina of Fez: UNESCO World Heritage Site in Fez, Morocco.",58
Medina of Fez,Morocco,qa,wikipedia_rest,"Question: Summarize Medina of Fez. Answer: Fes el Bali is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle. Together with Fes Jdid, it forms the medina of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments, which have earned it UNESCO World Heritage Site ",393
Medina of Fez,Morocco,qa,wikipedia_rest,"Question: What is special about Medina of Fez? Answer: Fes el Bali is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle. Together with Fes Jdid, it forms the medina of Fez, significant for the preservation of its pre-modern urban layout and numerous historic monuments",355
Medina of Fez,Morocco,chat,wikipedia_api+csv,"User: Tell me about Medina of Fez. Assistant: Fes el Bali (Arabic: , romanized: F s al-B l , lit. 'Old Fes') is the oldest part of Fez, Morocco. It is one of the three main districts of Fez, along with Fes Jdid and the French-created Ville Nouvelle ('New City'). Together with Fes Jdid, it forms the medina (historic quarter)  User: Where is it? Assistant: Medina of Fez is in Morocco, Africa.",393
Kilwa Kisiwani,Tanzania,dossier,curated_csv,"Site: Kilwa Kisiwani. Country: Tanzania. Continent: Africa. Era: 9th–16th century CE (midpoint 1300 CE). Civilization: Swahili Civilization. Religion: Islam. Architecture: Coral stone urban architecture. Material: Coral rag, lime. Structure: Palaces, mosques, port. Preservation: Moderate. Popularity: Moderate.",311
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: Where is Kilwa Kisiwani? Answer: Kilwa Kisiwani is in Tanzania, Africa.",81
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: What is the architecture of Kilwa Kisiwani? Answer: Coral stone urban architecture using Coral rag, lime.",115
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: What era is Kilwa Kisiwani from? Answer: Kilwa Kisiwani belongs to the 9th–16th century CE era, associated with Swahili Civilization.",143
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: What religion is linked to Kilwa Kisiwani? Answer: Islam. Structure type: Palaces, mosques, port. Preservation: Moderate.",131
Kilwa Kisiwani,Tanzania,qa,curated_csv,"Question: Tell me about Kilwa Kisiwani. Answer: Site: Kilwa Kisiwani. Country: Tanzania. Continent: Africa. Era: 9th–16th century CE (midpoint 1300 CE). Civilization: Swahili Civilization. Religion: Islam. Architecture: Coral stone urban architecture. Material: Coral rag, lime. Structure: Palaces, mosques, port. Preservation: Moderate. Popularity: Moderate.",359
Kilwa Kisiwani,Tanzania,qa,wikipedia_rest,"Question: Summarize Kilwa Kisiwani. Answer: Kilwa Kisiwani is an island, national historic site, and hamlet community located in the township of Kilwa Masoko, the district seat of Kilwa District in the Tanzanian region of Lindi in southern Tanzania. Kilwa Kisiwani is the largest of the nine hamlets in the town of Kilwa Masoko and is also the least populated hamlet in the township with around",394
Kilwa Kisiwani,Tanzania,qa,wikipedia_rest,"Question: What is special about Kilwa Kisiwani? Answer: Kilwa Kisiwani is an island, national historic site, and hamlet community located in the township of Kilwa Masoko, the district seat of Kilwa District in the Tanzanian region of Lindi in southern Tanzania. Kilwa Kisiwani is the largest of the nine hamlets in the town of Kilwa Masoko and is also the ",356
Kilwa Kisiwani,Tanzania,chat,wikipedia_api+csv,"User: Tell me about Kilwa Kisiwani. Assistant: Kilwa Kisiwani ('Kilwa Island') is an island, national historic site, and hamlet community located in the township of Kilwa Masoko, the district seat of Kilwa District in the Tanzanian region of Lindi in southern Tanzania. Kilwa Kisiwani is the largest of the nine hamlets in the  User: Where is it? Assistant: Kilwa Kisiwani is in Tanzania, Africa.",396
Mapungubwe,South Africa,dossier,curated_csv,"Site: Mapungubwe. Country: South Africa. Continent: Africa. Era: 9th–14th century CE (midpoint 1200 CE). Civilization: Kingdom of Mapungubwe. Religion: Indigenous. Architecture: Hill settlement & stone walls. Material: Sandstone, soil. Structure: Royal hill complex. Preservation: Good. Popularity: Moderate.",308
Mapungubwe,South Africa,qa,curated_csv,"Question: Where is Mapungubwe? Answer: Mapungubwe is in South Africa, Africa.",77
Mapungubwe,South Africa,qa,curated_csv,"Question: What is the architecture of Mapungubwe? Answer: Hill settlement & stone walls using Sandstone, soil.",110
Mapungubwe,South Africa,qa,curated_csv,"Question: What era is Mapungubwe from? Answer: Mapungubwe belongs to the 9th–14th century CE era, associated with Kingdom of Mapungubwe.",136
Mapungubwe,South Africa,qa,curated_csv,Question: What religion is linked to Mapungubwe? Answer: Indigenous. Structure type: Royal hill complex. Preservation: Good.,124
Mapungubwe,South Africa,qa,curated_csv,"Question: Tell me about Mapungubwe. Answer: Site: Mapungubwe. Country: South Africa. Continent: Africa. Era: 9th–14th century CE (midpoint 1200 CE). Civilization: Kingdom of Mapungubwe. Religion: Indigenous. Architecture: Hill settlement & stone walls. Material: Sandstone, soil. Structure: Royal hill complex. Preservation: Good. Popularity: Moderate.",352
Mapungubwe,South Africa,qa,wikipedia_rest,"Question: Summarize Mapungubwe. Answer: The Kingdom of Mapungubwe was an ancient state located at the confluence of the Shashe and Limpopo rivers in present day South Africa, south of Great Zimbabwe. The capital's population was 5,000 by 1250, and the state likely covered 30,000 km2 (12,000 sq mi).",299
Mapungubwe,South Africa,qa,wikipedia_rest,"Question: What is special about Mapungubwe? Answer: The Kingdom of Mapungubwe was an ancient state located at the confluence of the Shashe and Limpopo rivers in present day South Africa, south of Great Zimbabwe. The capital's population was 5,000 by 1250, and the state likely covered 30,000 km2 (12,000 sq mi).",311
Mapungubwe,South Africa,chat,wikipedia_api+csv,"User: Tell me about Mapungubwe. Assistant: The Kingdom of Mapungubwe (pronounced mah-POON-goob-weh) was an ancient state located at the confluence of the Shashe and Limpopo rivers in present day South Africa, south of Great Zimbabwe. The capital's population was 5,000 by 1250, and the state likely covered 30,000 km2 (12,0 User: Where is it? Assistant: Mapungubwe is in South Africa, Africa.",392
