site_name,country,text_type,source,text,chars
Neuschwanstein Castle,Germany,dossier,curated_csv,"Site: Neuschwanstein Castle. Country: Germany. Continent: Europe. Era: 19th century CE (midpoint 1885 CE). Civilization: Kingdom of Bavaria. Religion: Christianity. Architecture: Romanesque Revival castle. Material: Brick, limestone. Structure: Castle with towers and halls. Preservation: Excellent. Popularity: Very high.",322
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: Where is Neuschwanstein Castle? Answer: Neuschwanstein Castle is in Germany, Europe.",94
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: What is the architecture of Neuschwanstein Castle? Answer: Romanesque Revival castle using Brick, limestone.",118
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: What era is Neuschwanstein Castle from? Answer: Neuschwanstein Castle belongs to the 19th century CE era, associated with Kingdom of Bavaria.",151
Neuschwanstein Castle,Germany,qa,curated_csv,Question: What religion is linked to Neuschwanstein Castle? Answer: Christianity. Structure type: Castle with towers and halls. Preservation: Excellent.,152
Neuschwanstein Castle,Germany,qa,curated_csv,"Question: Tell me about Neuschwanstein Castle. Answer: Site: Neuschwanstein Castle. Country: Germany. Continent: Europe. Era: 19th century CE (midpoint 1885 CE). Civilization: Kingdom of Bavaria. Religion: Christianity. Architecture: Romanesque Revival castle. Material: Brick, limestone. Structure: Castle with towers and halls. Preservation: Excellent. Popularity: Very high.",377
Neuschwanstein Castle,Germany,wiki_summary,wikipedia_rest,"Background (Neuschwanstein Castle): Neuschwanstein Castle is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated village of Hohenschwangau, which is also the location of Hohenschwangau Castle. The closest larger town is F ssen. The castle stands above the narrow gorge of the P llat stream, east of the Alpsee and Schwansee lakes, close to the ",536
Neuschwanstein Castle,Germany,qa,wikipedia_rest,"Question: Summarize Neuschwanstein Castle. Answer: Neuschwanstein Castle is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated village of Hohenschwangau, which is also the location of Hohenschwangau Castle. T",401
Neuschwanstein Castle,Germany,qa,wikipedia_rest,"Question: What is special about Neuschwanstein Castle? Answer: Neuschwanstein Castle is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated village of Hohenschwangau, whic",363
Neuschwanstein Castle,Germany,wiki_extract,wikipedia_api,"Background (Neuschwanstein Castle, Wikipedia extract): Neuschwanstein Castle (German: Schloss Neuschwanstein, pronounced [ l s n va n ta n]; Southern Bavarian: Schloss Neischwanstoa; lit. 'Newswanstone') is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated village of Hohenschwangau, which is also the location of Hohenschwangau Castle. The closest larger town is F ssen. The castle stands above the narrow gorge of the P llat stream, east of the Alpsee and Schwansee lakes, close to the mouth of the Lech into Lake Forggensee. Since 2025, the castle has been part of the UNESCO World Heritage Site ""The Palaces of King Ludwig II of Bavaria: Neuschwanstein, Linderhof, Schachen and Herrenchiemsee"". According to Guinness World Records, at 65 metres (213 feet), ",955
Neuschwanstein Castle,Germany,chat,wikipedia_api+csv,"User: Tell me about Neuschwanstein Castle. Assistant: Neuschwanstein Castle (German: Schloss Neuschwanstein, pronounced [ l s n va n ta n]; Southern Bavarian: Schloss Neischwanstoa; lit. 'Newswanstone') is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border wi User: Where is it? Assistant: Neuschwanstein Castle is in Germany, Europe.",409
Neuschwanstein Castle,Germany,qa,wikipedia_api,"Question: Give a detailed overview of Neuschwanstein Castle. Answer: Neuschwanstein Castle (German: Schloss Neuschwanstein, pronounced [ l s n va n ta n]; Southern Bavarian: Schloss Neischwanstoa; lit. 'Newswanstone') is a 19th-century historicist palace on a rugged hill of the foothills of the Alps in the very south of Germany, near the border with Austria. It is located in the Swabia region of Bavaria, in the municipality of Schwangau, above the incorporated vill",469
Pompeii Archaeological Site,Italy,dossier,curated_csv,"Site: Pompeii Archaeological Site. Country: Italy. Continent: Europe. Era: 6th century BCE - 79 CE (midpoint 50 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Roman urban & domestic. Material: Stone, plaster, brick. Structure: Excavated ancient city. Preservation: Good. Popularity: Very high.",321
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: Where is Pompeii Archaeological Site? Answer: Pompeii Archaeological Site is in Italy, Europe.",104
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: What is the architecture of Pompeii Archaeological Site? Answer: Roman urban & domestic using Stone, plaster, brick.",126
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: What era is Pompeii Archaeological Site from? Answer: Pompeii Archaeological Site belongs to the 6th century BCE - 79 CE era, associated with Roman Empire.",165
Pompeii Archaeological Site,Italy,qa,curated_csv,Question: What religion is linked to Pompeii Archaeological Site? Answer: Roman polytheism. Structure type: Excavated ancient city. Preservation: Good.,151
Pompeii Archaeological Site,Italy,qa,curated_csv,"Question: Tell me about Pompeii Archaeological Site. Answer: Site: Pompeii Archaeological Site. Country: Italy. Continent: Europe. Era: 6th century BCE - 79 CE (midpoint 50 CE). Civilization: Roman Empire. Religion: Roman polytheism. Architecture: Roman urban & domestic. Material: Stone, plaster, brick. Structure: Excavated ancient city. Preservation: Good. Popularity: Very high.",382
Pompeii Archaeological Site,Italy,wiki_summary,wikipedia_rest,"Background (Pompeii Archaeological Site): Pompeii was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD.",311
Pompeii Archaeological Site,Italy,qa,wikipedia_rest,"Question: Summarize Pompeii Archaeological Site. Answer: Pompeii was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD.",326
Pompeii Archaeological Site,Italy,qa,wikipedia_rest,"Question: What is special about Pompeii Archaeological Site? Answer: Pompeii was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD.",338
Pompeii Archaeological Site,Italy,wiki_extract,wikipedia_api,"Background (Pompeii Archaeological Site, Wikipedia extract): Pompeii ( ; Latin: [p m pei .i ]) was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m (13 to 20 ft) of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD. Largely preserved under the ash, Pompeii offers a snapshot of Roman life, frozen at the moment it was buried, as well as insight into ancient urban planning. It was a wealthy town of 10,000 to 20,000 residents at the time it was destroyed. It hosted many fine public buildings and luxurious private houses with lavish decorations, furnishings and artworks, which were the main attractions for early excavators; subsequent excavations have found hundreds of private homes and businesses reflecting various architectural styles and social classes, as well as numerous public buildings. Organi",961
Pompeii Archaeological Site,Italy,chat,wikipedia_api+csv,"User: Tell me about Pompeii Archaeological Site. Assistant: Pompeii ( ; Latin: [p m pei .i ]) was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m (13 to 20 ft) of volcanic ash and pumice in the eruptio User: Where is it? Assistant: Pompeii Archaeological Site is in Italy, Europe.",419
Pompeii Archaeological Site,Italy,qa,wikipedia_api,"Question: Give a detailed overview of Pompeii Archaeological Site. Answer: Pompeii ( ; Latin: [p m pei .i ]) was a city in what is now the municipality of Pompei, near Naples, in the Campania region of Italy. Along with Herculaneum, Stabiae, and many surrounding villas, it was buried under 4 to 6 m (13 to 20 ft) of volcanic ash and pumice in the eruption of Mount Vesuvius in 79 AD. Largely preserved under the ash, Pompeii offers a snapshot of Roman life, frozen at the mo",475
Great Zimbabwe Ruins,Zimbabwe,dossier,curated_csv,Site: Great Zimbabwe Ruins. Country: Zimbabwe. Continent: Africa. Era: 11th–15th century CE (midpoint 1300 CE). Civilization: Kingdom of Zimbabwe. Religion: Indigenous. Architecture: Dry-stone masonry. Material: Granite. Structure: Hill complex & Great Enclosure. Preservation: Moderate. Popularity: High.,305
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,"Question: Where is Great Zimbabwe Ruins? Answer: Great Zimbabwe Ruins is in Zimbabwe, Africa.",93
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,Question: What is the architecture of Great Zimbabwe Ruins? Answer: Dry-stone masonry using Granite.,100
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,"Question: What era is Great Zimbabwe Ruins from? Answer: Great Zimbabwe Ruins belongs to the 11th–15th century CE era, associated with Kingdom of Zimbabwe.",155
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,Question: What religion is linked to Great Zimbabwe Ruins? Answer: Indigenous. Structure type: Hill complex & Great Enclosure. Preservation: Moderate.,150
Great Zimbabwe Ruins,Zimbabwe,qa,curated_csv,Question: Tell me about Great Zimbabwe Ruins. Answer: Site: Great Zimbabwe Ruins. Country: Zimbabwe. Continent: Africa. Era: 11th–15th century CE (midpoint 1300 CE). Civilization: Kingdom of Zimbabwe. Religion: Indigenous. Architecture: Dry-stone masonry. Material: Granite. Structure: Hill complex & Great Enclosure. Preservation: Moderate. Popularity: High.,359
Great Zimbabwe Ruins,Zimbabwe,wiki_description,wikipedia_rest,Great Zimbabwe Ruins: Ruins of an ancient/medieval city in southeast Zimbabwe.,78
Great Zimbabwe Ruins,Zimbabwe,wiki_summary,wikipedia_rest,"Background (Great Zimbabwe Ruins): Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major construction on the city began in the 11th century until the 15th century, and it was abandoned in the 16th or 17th century. The edifices were erected by ancestors of the Shona people, currently located in Z",535
Great Zimbabwe Ruins,Zimbabwe,qa,wikipedia_rest,"Question: Summarize Great Zimbabwe Ruins. Answer: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major construction on the city began in the 11th century until ",400
Great Zimbabwe Ruins,Zimbabwe,qa,wikipedia_rest,"Question: What is special about Great Zimbabwe Ruins? Answer: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major constru",362
Great Zimbabwe Ruins,Zimbabwe,wiki_extract,wikipedia_api,"Background (Great Zimbabwe Ruins, Wikipedia extract): Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major construction on the city began in the 11th century until the 15th century, and it was abandoned in the 16th or 17th century. The edifices were erected by ancestors of the Shona people, currently located in Zimbabwe and nearby countries. The stone city spans an area of 7.22 square kilometres (2.79 mi2). Population estimates vary. Earlier estimates suggest a peak population of around 20,000 people. A recent study using archaeological, ethnographic, and historical evidence, along with statistical modeling suggests that the site's population did not exceed 10,000 people. The Zimbabwe state centred on it ",954
Great Zimbabwe Ruins,Zimbabwe,chat,wikipedia_api+csv,"User: Tell me about Great Zimbabwe Ruins. Assistant: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern A User: Where is it? Assistant: Great Zimbabwe Ruins is in Zimbabwe, Africa.",408
Great Zimbabwe Ruins,Zimbabwe,qa,wikipedia_api,"Question: Give a detailed overview of Great Zimbabwe Ruins. Answer: Great Zimbabwe was a city in the south-eastern hills of the modern country of Zimbabwe, near Masvingo. It was settled from around 1000 CE, and served as the capital of the Kingdom of Great Zimbabwe from the 13th century. It is the largest stone structure in precolonial Southern Africa. Major construction on the city began in the 11th century until the 15th century, and it was abandoned in the 16th",468
Pyramids of Giza,Egypt,dossier,curated_csv,"Site: Pyramids of Giza. Country: Egypt. Continent: Africa. Era: 26th century BCE (midpoint 2500 BCE). Civilization: Ancient Egypt. Religion: Egyptian polytheism. Architecture: Ancient Egyptian monumental. Material: Limestone, granite. Structure: Pyramids, mortuary temples. Preservation: Good. Popularity: Very high.",316
Pyramids of Giza,Egypt,qa,curated_csv,"Question: Where is Pyramids of Giza? Answer: Pyramids of Giza is in Egypt, Africa.",82
Pyramids of Giza,Egypt,qa,curated_csv,"Question: What is the architecture of Pyramids of Giza? Answer: Ancient Egyptian monumental using Limestone, granite.",117
Pyramids of Giza,Egypt,qa,curated_csv,"Question: What era is Pyramids of Giza from? Answer: Pyramids of Giza belongs to the 26th century BCE era, associated with Ancient Egypt.",137
Pyramids of Giza,Egypt,qa,curated_csv,"Question: What religion is linked to Pyramids of Giza? Answer: Egyptian polytheism. Structure type: Pyramids, mortuary temples. Preservation: Good.",147
Pyramids of Giza,Egypt,qa,curated_csv,"Question: Tell me about Pyramids of Giza. Answer: Site: Pyramids of Giza. Country: Egypt. Continent: Africa. Era: 26th century BCE (midpoint 2500 BCE). Civilization: Ancient Egypt. Religion: Egyptian polytheism. Architecture: Ancient Egyptian monumental. Material: Limestone, granite. Structure: Pyramids, mortuary temples. Preservation: Good. Popularity: Very high.",366
Pyramids of Giza,Egypt,wiki_summary,wikipedia_rest,"Background (Pyramids of Giza): The Giza pyramid complex in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site also includes several temples, cemeteries, and the remains of a workers' village.",411
Pyramids of Giza,Egypt,qa,wikipedia_rest,"Question: Summarize Pyramids of Giza. Answer: The Giza pyramid complex in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site also includes several temples, cemeteries, and the ",396
Pyramids of Giza,Egypt,qa,wikipedia_rest,"Question: What is special about Pyramids of Giza? Answer: The Giza pyramid complex in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site a",358
Pyramids of Giza,Egypt,wiki_extract,wikipedia_api,"Background (Pyramids of Giza, Wikipedia extract): The Giza pyramid complex (also called the Giza necropolis) in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site also includes several temples, cemeteries, and the remains of a workers' village. The site is at the edge of the Western Desert, approximately 9 km (5.6 mi) west of the Nile River in the city of Giza, and about 13 km (8.1 mi) southwest of the city centre of Cairo. It forms the northernmost part of the 16,000 ha (160 km2; 62 sq mi) Pyramid Fields of the Memphis and its Necropolis UNESCO World Heritage Site, inscribed in 1979. The pyramid fields include the Abusir, Saqqara, and Dahshur pyramid complexes, which were all built in the vicinity of Egypt's ancient cap",950
Pyramids of Giza,Egypt,chat,wikipedia_api+csv,"User: Tell me about Pyramids of Giza. Assistant: The Giza pyramid complex (also called the Giza necropolis) in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of User: Where is it? Assistant: Pyramids of Giza is in Egypt, Africa.",397
Pyramids of Giza,Egypt,qa,wikipedia_api,"Question: Give a detailed overview of Pyramids of Giza. Answer: The Giza pyramid complex (also called the Giza necropolis) in Egypt is home to the Great Pyramid, the pyramid of Khafre, and the pyramid of Menkaure, along with their associated pyramid complexes and the Great Sphinx. All were built during the Fourth Dynasty of the Old Kingdom of ancient Egypt, between c. 2600 c. 2500 BC. The site also includes several temples, cemeteries, and the remains of a wor",464
Lalibela Rock-Hewn Churches,Ethiopia,dossier,curated_csv,Site: Lalibela Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 12th–13th century CE (midpoint 1200 CE). Civilization: Zagwe Dynasty. Religion: Christianity. Architecture: Monolithic rock-cut. Material: Volcanic tuff. Structure: 11 rock-cut churches. Preservation: Good. Popularity: High.,302
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: Where is Lalibela Rock-Hewn Churches? Answer: Lalibela Rock-Hewn Churches is in Ethiopia, Africa.",107
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: What is the architecture of Lalibela Rock-Hewn Churches? Answer: Monolithic rock-cut using Volcanic tuff.,115
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,"Question: What era is Lalibela Rock-Hewn Churches from? Answer: Lalibela Rock-Hewn Churches belongs to the 12th–13th century CE era, associated with Zagwe Dynasty.",163
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: What religion is linked to Lalibela Rock-Hewn Churches? Answer: Christianity. Structure type: 11 rock-cut churches. Preservation: Good.,145
Lalibela Rock-Hewn Churches,Ethiopia,qa,curated_csv,Question: Tell me about Lalibela Rock-Hewn Churches. Answer: Site: Lalibela Rock-Hewn Churches. Country: Ethiopia. Continent: Africa. Era: 12th–13th century CE (midpoint 1200 CE). Civilization: Zagwe Dynasty. Religion: Christianity. Architecture: Monolithic rock-cut. Material: Volcanic tuff. Structure: 11 rock-cut churches. Preservation: Good. Popularity: High.,363
Lalibela Rock-Hewn Churches,Ethiopia,wiki_summary,wikipedia_rest,"Background (Lalibela Rock-Hewn Churches): Lalibela is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the antiquity, medieval, and post-medieval civilization of Ethiopia. To some Christians, Lalibela is one of Ethiopia's holiest cities, and a center of pilgrimage.",499
Lalibela Rock-Hewn Churches,Ethiopia,qa,wikipedia_rest,"Question: Summarize Lalibela Rock-Hewn Churches. Answer: Lalibela is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the antiquity, medieval, and post-medieval civilization",407
Lalibela Rock-Hewn Churches,Ethiopia,qa,wikipedia_rest,"Question: What is special about Lalibela Rock-Hewn Churches? Answer: Lalibela is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the a",369
Lalibela Rock-Hewn Churches,Ethiopia,wiki_extract,wikipedia_api,"Background (Lalibela Rock-Hewn Churches, Wikipedia extract): Lalibela (Amharic: , romanized: Lalib la) is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the antiquity, medieval, and post-medieval civilization of Ethiopia. To some Christians, Lalibela is one of Ethiopia's holiest cities, and a center of pilgrimage. Ethiopia was one of the earliest nations to adopt Christianity in the first half of the 4th century, and its historical roots date to the time of the Apostles. The churches themselves date from the 7th to 13th centuries, and are traditionally dated to the reign of the Zagwe (Agaw) king Gebre Meskel Lalibela (r. c. 1181 1221). The layout and names of the major buildings in Lalibela are widely accepted, espe",961
Lalibela Rock-Hewn Churches,Ethiopia,chat,wikipedia_api+csv,"User: Tell me about Lalibela Rock-Hewn Churches. Assistant: Lalibela (Amharic: , romanized: Lalib la) is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whol User: Where is it? Assistant: Lalibela Rock-Hewn Churches is in Ethiopia, Africa.",422
Lalibela Rock-Hewn Churches,Ethiopia,qa,wikipedia_api,"Question: Give a detailed overview of Lalibela Rock-Hewn Churches. Answer: Lalibela (Amharic: , romanized: Lalib la) is a town in the Amhara Region of Ethiopia. Located in the Lasta district and North Wollo Zone, it is a tourist site for its famous rock-cut monolithic churches designed in contrast to the earlier monolithic churches in Ethiopia. The whole of Lalibela is a large and important site for the antiquity, medieval, and post-medieval civilization of Ethiopia. To ",475
Timbuktu,Mali,dossier,curated_csv,"Site: Timbuktu. Country: Mali. Continent: Africa. Era: 12th–16th century CE (midpoint 1400 CE). Civilization: Mali Empire. Religion: Islam. Architecture: Sudano-Sahelian mud architecture. Material: Mudbrick, wood. Structure: Mosques, libraries. Preservation: Moderate. Popularity: High.",286
Timbuktu,Mali,qa,curated_csv,"Question: Where is Timbuktu? Answer: Timbuktu is in Mali, Africa.",65
Timbuktu,Mali,qa,curated_csv,"Question: What is the architecture of Timbuktu? Answer: Sudano-Sahelian mud architecture using Mudbrick, wood.",110
Timbuktu,Mali,qa,curated_csv,"Question: What era is Timbuktu from? Answer: Timbuktu belongs to the 12th–16th century CE era, associated with Mali Empire.",123
Timbuktu,Mali,qa,curated_csv,"Question: What religion is linked to Timbuktu? Answer: Islam. Structure type: Mosques, libraries. Preservation: Moderate.",121
Timbuktu,Mali,qa,curated_csv,"Question: Tell me about Timbuktu. Answer: Site: Timbuktu. Country: Mali. Continent: Africa. Era: 12th–16th century CE (midpoint 1400 CE). Civilization: Mali Empire. Religion: Islam. Architecture: Sudano-Sahelian mud architecture. Material: Mudbrick, wood. Structure: Mosques, libraries. Preservation: Moderate. Popularity: High.",328
Timbuktu,Mali,wiki_summary,wikipedia_rest,"Background (Timbuktu): Timbuktu is an ancient city in Mali, situated 20 kilometres north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census.",267
Timbuktu,Mali,qa,wikipedia_rest,"Question: Summarize Timbuktu. Answer: Timbuktu is an ancient city in Mali, situated 20 kilometres north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census.",282
Timbuktu,Mali,qa,wikipedia_rest,"Question: What is special about Timbuktu? Answer: Timbuktu is an ancient city in Mali, situated 20 kilometres north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census.",294
Timbuktu,Mali,wiki_extract,wikipedia_api,"Background (Timbuktu, Wikipedia extract): Timbuktu ( TIM-buk-TOO; French: Tombouctou; Koyra Chiini: Tunbutu; Tuareg: , romanized: Tin Bukt) is an ancient city in Mali, situated 20 kilometres (12 miles) north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census. Archaeological evidence suggests prehistoric settlements in the region, predating the city's Islamic scholarly and trade prominence in the medieval period. Timbuktu began as a seasonal settlement and became permanent early in the 12th century. After a shift in trading routes, particularly after the visit by Mansa Musa around 1325, Timbuktu flourished, due to its strategic location, from the trade in salt, gold, and ivory. It gradually expanded as an important Islamic city on the Saharan trade route and attracted many scholars and traders before it b",942
Timbuktu,Mali,chat,wikipedia_api+csv,"User: Tell me about Timbuktu. Assistant: Timbuktu ( TIM-buk-TOO; French: Tombouctou; Koyra Chiini: Tunbutu; Tuareg: , romanized: Tin Bukt) is an ancient city in Mali, situated 20 kilometres (12 miles) north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, havi User: Where is it? Assistant: Timbuktu is in Mali, Africa.",380
Timbuktu,Mali,qa,wikipedia_api,"Question: Give a detailed overview of Timbuktu. Answer: Timbuktu ( TIM-buk-TOO; French: Tombouctou; Koyra Chiini: Tunbutu; Tuareg: , romanized: Tin Bukt) is an ancient city in Mali, situated 20 kilometres (12 miles) north of the Niger River. It is the capital of the Tombouctou Region, one of the 19 administrative regions of Mali, having a population of around one million people in the 2022 census. Archaeological evidence suggests prehistoric settlement",456
Carthage,Tunisia,dossier,curated_csv,"Site: Carthage. Country: Tunisia. Continent: Africa. Era: 9th century BCE – 7th century CE (midpoint 200 BCE). Civilization: Phoenician. Religion: Christianity / Greco-Roman. Architecture: Punic & Roman urban architecture. Material: Stone, marble. Structure: City ruins, baths, port. Preservation: Moderate. Popularity: High.",325
Carthage,Tunisia,qa,curated_csv,"Question: Where is Carthage? Answer: Carthage is in Tunisia, Africa.",68
Carthage,Tunisia,qa,curated_csv,"Question: What is the architecture of Carthage? Answer: Punic & Roman urban architecture using Stone, marble.",109
Carthage,Tunisia,qa,curated_csv,"Question: What era is Carthage from? Answer: Carthage belongs to the 9th century BCE – 7th century CE era, associated with Phoenician.",134
Carthage,Tunisia,qa,curated_csv,"Question: What religion is linked to Carthage? Answer: Christianity / Greco-Roman. Structure type: City ruins, baths, port. Preservation: Moderate.",147
Carthage,Tunisia,qa,curated_csv,"Question: Tell me about Carthage. Answer: Site: Carthage. Country: Tunisia. Continent: Africa. Era: 9th century BCE – 7th century CE (midpoint 200 BCE). Civilization: Phoenician. Religion: Christianity / Greco-Roman. Architecture: Punic & Roman urban architecture. Material: Stone, marble. Structure: City ruins, baths, port. Preservation: Moderate. Popularity: High.",367
Carthage,Tunisia,wiki_summary,wikipedia_rest,Background (Carthage): Carthage was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world. It became the capital city of the civilization of Ancient Carthage and later Roman Carthage.,416
Carthage,Tunisia,qa,wikipedia_rest,Question: Summarize Carthage. Answer: Carthage was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world. It became the capital city of the civilization of,388
Carthage,Tunisia,qa,wikipedia_rest,Question: What is special about Carthage? Answer: Carthage was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.,350
Carthage,Tunisia,wiki_extract,wikipedia_api,"Background (Carthage, Wikipedia extract): Carthage (Arabic: , ) was an ancient city in northern Africa founded by the legendary Phoenician queen Dido on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world. It became the capital city of the civilization of Ancient Carthage and later Roman Carthage. The city developed from a Phoenician colony into the capital of a Punic empire which dominated large parts of the Southwest Mediterranean during the first millennium BC. The legendary Queen Elissa, Alyssa or Dido, originally from Tyre, is regarded as the founder of the city, though her historicity has been questioned. In the myth, Dido asked for land from a local tribe, which told her that she could get as much land as an oxhide could cover. She cut the oxhide into strips and laid out the",942
